,comment,like_count
527,Who goes to eat in China Town in Ch,0
528,我认为你已经危害到了美国的国家安全。。。我是认真的！,0
529,我们都用大众点评.app,0
530,"In China, there are many apps that can be used to view ratings for restaurants and entertainment venues.For example, Baidu Maps and Meituan, these two apps",0
531,"In China, there are many apps that can be used to view ratings for restaurants and entertainment venues.For example, Baidu Maps and Meituan, these two apps",0
532,"In China, there are many apps that can be used to view ratings for restaurants and entertainment venues.For example, Baidu Maps and Meituan, these two apps",0
533,"Very high quality video. Appreciate it as a Chinese🇨🇳. But I wanna correct one thing you mentioned by the end of the vlog about traveling here makes you feel disassociating with Internet Economy and having a life before the Internet. It is totally delusion or wrong perception, just cuz you don't know what's the replacing app of Google Map or other apps in China. Indeed, the online economy is the most advanced and dominating part in this country, 95percent of we citizens have to check the rating point of the restaurants, shops, hotels and hotspots we wanna go before we leaving home. However, it is quite normal for foreigners holding misunderstanding towards Chinese economy. all in all, thanks for advertising all stunning part of my country, really appreciate that! and as the local, my advice is all vlogs you filmed right now is a little bit superficial.. that will be perfect if you can study and absorb more economic and political  knowledge/ history of this ancient land, then the video gonna be more enlightening for audiences. love and peace .~ keep on moving on. respect",0
534,حلمي اروح على شنغهاي 😗❤️‍🔥,0
535,"The extremely annoying thing about the comment section of any video about the People's Republic of China is that it gets politicised by people who want to use any apolitical video to spread their propaganda. This is a video about food and streets, it has nothing to do with the US, western media or anything like that!",0
536,Goodie,0
537,我也想吃小籠包😢,1
538,"I watched the travel video about Shanghai, and it instantly took me back to my own visit there during the same time. Shanghai is an incredible city, tks bro",1
539,"great city, we were there at the same time. Nice video thanks",0
540,"if you use international roaming, you can still access all your apps such as google, you tube, twitte etc.",0
541,The first food item is very very much similar to  South Indian dish. We used to call it as ‘Dhosa’ here in India,0
542,去中国只要是安全，美食，玩乐，数不尽的美食。。,0
543,把附送的汤，倒入拌面吃。。。。。。。请告诉UP主不是这么吃的。😂,0
544,哈哈哈，喝多了吧哥们儿,0
545,How to identify Beijing propaganda: Check if there are chinese CC,2
546,最近真的很喜歡看老外做大外宣視頻…😂,0
547,"I am a Chinese, thank you very much for the video you shared, it shows our real side, I love it! Thank u!❤",0
548,I'm curious that China is backward and poor in the US internet?,0
549,"Awesome video mate! Does Apple Maps work at all? 
✌✌😎😎",0
550,"im going to china in a month, i hope it would be as good as it looks",0
551,"@1:35 you stated that you had JumBin years ago when you were in Shanghai, but I thought this was your first time in Shanghai? You stated you are Brand new here?",0
552,Good 👍🎉🎊🍻❤,0
553,"People in China do not use Google's products，People usually use Tiktok and Meituan to find food, and Baidu Map or Gaode Map to travel。",1
554,13:00 Interesting,0
555,Thanks i like to practice my english with this videos!! Appreciate,0
556,Welcome to China ❤,0
557,Don't put your broth in your scallion noodles man.,0
558,"come on, the video is nice",0
559,其实上海科技馆很值得去转转，北京的科技馆也很好 science museums both in Shanghai and Beijing are quite worth visiting😊,0
560,You should try Baidu Map instead for navigating. LOL,1
561,鲁班路瞿溪路唉 小时候就住这里,0
562,加油 欢迎～,0
563,"That noodles should've be eaten without the soup, that soup is for after noodles😂",0
564,"For your first visit to China, I am surprised by your mastery of Chinese. Have you ever studied Chinese? Hope you have a great time in China.",0
565,"there no bbc filter ,gray sky ,dark people .this video is warm and light",0
566,"I just came from there. Was there for 6 days. Didn't really like it. Didn't dislike it. There's nothing fascinating about it because it's just a copy of Hong Kong. Why they felt the need to copy HK is incomprehensible.  The metro is efficient but one thing annoyed me.  If I've bought a ticket and I wanted to get off one stop before the original destination, they don't let you out. You have to get off exactly on the station that you selected when you bought the ticket. It makes no sense.",0
567,The noodles were supposed to be dry stirred and the soup was a side soup. You ruined it perfectly😂,0
568,我的梯子每年100，平均下来不到10块一个月，也可以改抖音IP，網速可以跑到800mbps以上，120+線路，幾十條專線，點我頭像，需要的可以試用,0
569,实际上，只要Google\Facebook愿意遵守中国的法律法规，他们可以随时在中国提供服务。作为对比，Tiktok很愿意遵守美国法律，但是他们却要被迫出售给美国公司。很不公平！,0
570,You should come to Xinjiang. I bet u r gonna love it.,0
571,"那个是象棋，不是麻将。
象棋讲究“观棋不语真君子”，别人下棋时不能打扰他",0
572,Chinese girls are very casual.,0
573,That's Chinese chess. 6:30,0
574,6:40 They're playing 象棋 - normally just referred to as 'Chinese Chess' in English!,0
575,"I'm so glad to hear that you like Shanghai.Actually,the foods you eat are expensive.Because you are in there at tourists attraction.",0
576,1:33. That’s my favourite breakfast in China.,1
577,"The alcohol (52%) you tried is Maotai, perhaps the most expensive one in China lol. That aunt is so friendly and I am impressed by her language skill. I love how you show the Alipay thing, that's going to be really helpful for visitors.",0
578,1,0
579,中国没有极端人士描述的那么坏也没有那么好,1
580,兄弟，那个面条的汤不用倒进去，是拌面！你这样的吃法让我忍不住留言😅,2
581,welcome to real china,0
582,LOL😂，酒铺的老板要把你灌醉了 12:16,0
583,"We actually have the domestic apps to discover the food,scene,and other things,called 大众点评 or 美团",1
584,"This is mixed noodles, you don’t need to add soup, the soup is separate",0
585,I LOVE CHINA ❤,0
586,"Great foreign propaganda, foreign fifty cents",0
587,"Great video, thanks for sharing this amazing city with us.",5
588,"Welcome to Shanghai, and it’s good to watch your video for practicing English",0
589,去中國旅遊別到大城市，推介外國人去雲南香格里拉。,0
590,感谢宣传❤,0
591,China welcomes you😊,0
592,Amazing city of china 🔥,0
593,面条是葱油拌面 汤是单独喝的😊,0
594,"Nice vlog. I think Shanghai and Beijing are the only cities i haven't dont vlog in China.
I used to live in Shanghai back the years before i moved to Sichuan.  Your video reminds me of those days in Shanghai.
Somehow life is a pretty much different from Chengdu where i Live and mostly do my vlogs. Top video",0
595,"Frankly speaking, the noodle shall be taken directly without soup... And then you may drink the soup separately... surely, you may try your own style...",0
596,Thank you for showing us a beautiful and safety China,1
597,这种好视频是不会被美国喜欢的，所有你没流量，但是你会有忠诚粉丝,2
598,❤❤,0
599,i can scan the qr code in this video， i think this is not appropriate😂,0
600,why don't you  know the iPhone has 3d touch to scan the qrcode?,0
601,"Hi there! I just wanted to let you know that the breakfast you had at the beginning of your video is a popular snack from Shandong Province. 
In China, there are a few other popular map apps that you might find useful. 高德Gaode Maps and 百度Baidu Maps are both widely used and offer features similar to Google Maps.
If you're looking to order food delivery, there are also a few popular apps in China. 饿了么Eleme and 美团Meituan are two of the most popular options. They offer a wide variety of restaurants to choose from, and you can usually get your food delivered within 30 minutes .
Finally, if you're looking for recommendations on things to do or places to eat, you can check out 大众点评. It's a Chinese app that offers user reviews of restaurants, attractions, and other businesses.
I hope this information is helpful! Have a great time in China！",0
602,Welcome to China!!!,0
603,"Nice Vlog, Doug.
BTW, google once was in China, but it refused to follow the Chinese law to store Chinese data within China. So it decides to leave.",0
604,Metropolitan like Shanghai is fantastic but 90% places in China are undeveloped and poor,0
605,中国欢迎你❤❤❤,0
606,除了大城市，希望你也能去小县城走走，看看真实的中国，体会老百姓生活，会给你不一样的惊喜，会让你对中国更立体的认识。作为中国人，在中国生活是很幸福的！,0
607,"From Around 6:20 you go and film the people like that ( like putting the camera in the face and saying Ni Hao so Loudly )

*If a Chinese or an Indian or a Fillipino Filmed White Men sitting and Playing Chess in New York Like That, You Whites would Instantly Become Racist Towards the Non-White* . You feel Privileged to do as you wish around the World.",6
608,"i was born in shanghai, live here for 40 years, it's so happy you guys have very positive view, shanghaiese is very open for foreigner, your are mostly welcome",0
609,There are two huge problems: no one speaks English in Shanghai. and metro only for cash 😅,1
610,Wow hope india becomes like this,0
611,"though some of the western apps are not available in China, the circumstance is that Chinese people have the apps which are developed by Chinese companies and the functions of these apps could serve people as good as the  western apps 😂",0
612,Impressed with your video and still able to walk straight lines after all those liquor 😄,0
613,看切片过来的，哥们那是葱油拌面！！！，不要把喝的东西随便倒进葱油拌面里面去，然后搅拌了吃下去啊  好奇怪！！！,1
614,欢迎下次来南京转一转~🤭🤭,0
615,"thank you for your video!!  hopefully your countrymen can visit China too, instead of being bombarded by the constant BIASED, NEGATIVE NARRATIVES from western mainstream medias!",0
616,"In Hongkong, there are at least 48 persons, including University Professors, Lawyers, Teachers, Reporters spending their 5th year in prison and without trial. China govt is going to keep them in life imprisonment.
Even in Africa, country like Senegal, the old president would only keep his rivalry leader Bassirou Diomaye Faye in prison for just 1 year and then allow him to join the president election and let him be the next president after fair election.
It's just because their thoughts are against China. And there are hundreds of Hongkong ordinary people are put in jail for over 5 years.
At least 2 persons in prison were forced to do TV show to say China govt is absolutely right.
Please read ""European Union message to China on human rights day"" before going to China.",0
617,how do you learned chopsticks lol,0
618,"Boy you are very speedy to show a large part of a big city in a very nice way, good job.!!! 🥰🥰🥰😍😍😍🤩🤩🤩",1
619,"If you have the opportunity, go to China and explore it with your eyes, ears and heart, even if it is only for a few days. Compared with those terrible news, you will have your own evaluation.",0
620,Haha the wine lady is so cheerful. Love her. 😂,0
621,"Dear SIr：you made a terrific video about your trip.I love it! But there is one thing  I have to say which is the place you visited (you called it french coloney) is a legal place that Frech owns on our land. It means we Chinese give it to Frech but in a peaceful way like the embassy. I am slightly offended cause we Chinese people are very sensitive about thing like coloney because we have been invaded for a long time in the past 200 year history. Other than that, welcome to China!!!! Have a wonderful time!",0
622,that beautiful lady was so kind to introduce you those liquor,0
623,确实很好吃,0
624,那个卖酒的姐姐好可爱啊,0
625,茅台都让你喝了😂哈哈哈❤大姐太热情了,0
626,wlcome to eat a lot of  Waste oil,0
627,"Iran 🇮🇷 and US are neighbors, just across the street 😂",0
628,葱油拌面，不要把被子里的水倒进去啊,0
629,中国是和平的国家也是一个发达国家是可以看得到的.,0
630,天哪，他把清汤倒进了开洋葱油拌面里😅,0
631,先扫红包二维码啊，老兄。有折扣,1
632,Thanks for recording the real China!  Welcome!😁,0
633,"Thank you for showing the world what is the real China is like . China is very tech advance , safe , clean and people are very friendly and helpful.",0
634,I just tried the QR code and paid 0.1 yuan to the shop lol,0
635,该说不说这煎饼7块料给少了😂,0
636,bruh how tall are you lmaoo your hands are literally above everyone else,0
637,"Oh no, the soup is for drinking, not  pouring into the noodle.",0
638,how much did they pay for you to hair so many people to present the good side?,0
639,I have heard that all the apps like Instagram or WhatsApp work there if you have a VPN. Do all the apps really work there given this condition?,0
640,Beautiful city❤,0
641,You are very welcome to visit China. Good luck to you being one of the most popular Youtubers in the world,2
642,"Doug, do you do paid promotion? if you do, can you tell me how to contact you? I just launched my channel featuring my classic Chinese dance and want to promote my channel.",0
643,"This is all fake ! This can’t be China, I have to admit your video faking skills are really good !",1
644,"My only complaint in China is that I have to do so much walking as the cities are huge and there are so many things to see. 
It was easier when I was young.",0
645,bty the noodle is no need the soup. taste after stir with the sauce. It is called Noodle with Scallion Sauce,0
646,so many people😱,0
647,Waaaaw,0
648,"As an indian I can say that our media show us  only bad things about china. China is really ahead of us and people are really friendly out there. There are some issues between india and china but average people have nothing to do with it, So we should appreciate their hardword towards building the country. Long live china. Love from indian brother 🇮🇳. We both have really old history❤",71
649,大众点评网to find restaurant,0
650,Thanks for sharing. ❤,1
651,事实上，,0
652,Greetings from North Korea,0
653,我在中国每月支付30¥≈4$的加速器费用，可以用 x  ins  yt。,0
654,"Thanks for your video to show shanghai！
My overseas friends：）",0
655,Don't listen to western one-sided reports. Welcome to experience the real China.,0
656,"Wow your comments really peaceful compared to Ins Reel. In there, a lot of people argued with the propaganda and even though we told them there was China they still said this was Japan😂",0
657,Why not going to Lijiang since you will be in Kunming?,0
658,you can use dazhongdianpin to looking for the restaurant,0
659,welcome to shanghai,0
660,"I don't think the noodle you ordered are supposed to mix with the soup, lol.",0
661,I just realized that this breakfast shop is downstairs from my parents' apartment.😅,0
662,thank you for sharing this video.as a Chinese，ｉ should say really welcome you guys come to China，Chinese people are always hospitable，let's enjoy an open and peaceful world,0
663,7块的煎饼太贵了。我也在上海，我这边5元。,0
664,"There is no block from China. US social media don't want to follow the law, so they decided not to be in China.",0
665,Shanghai sucked! Where was the chinatown?,0
666,"First  Subscriber Here From Toronto 🥰🇨🇦 Thank You For Sharing Your Adventures in Shanghai, China 🇨🇳 I Love to visit  someday ( is on my bucket lists 🤞🤞🤞 )  Be Safe and See You On Your Next Vlogs 👍👍👍",1
667,"""COVID"" ??",0
668,Welcome to China,0
669,"China is not a perfect country, there are many problems, just like the country I currently live in, but if you look carefully, you will find a lot of beauty, love from the Chinese in Tanzania",0
670,谢谢你❤，我在上海生活了六年，现在在非洲工作生活,0
671,"Hahahahahaha. The chess game they played is called “Xiangqi”, or “Elephant chess”.",0
672,CCP propaganda,0
673,"I am Iraqi, and one day I was on Al-Mutanabbi Street and I saw him and he was very humble
I now have a picture of him with my brother
Very nice content, keep doing what you are doing",1
674,“they are neighbors” hahaha,0
675,"try 高德地图 gaode for gps, reviews etx",0
676,"love your videos, but I mentioned that you can use visa to pay in Alipay，So I wonder if you need to switch your USD(or other currency you use) to CNY before coming to China",0
677,"That ""Welcome to China""  is the best intro of travelling vlog 👍",1
678,"Chinese so-called substitute for the apps gives much better user experience then those original ones, I really missed the convenience of apps like Meituan or Baidu mapping when I study in United States, you know china has the cheapest and maybe one of the best software Engineers in the world.",0
679,Welcome to GuangDong China,0
680,You are a communist paid by Chinese government to do this!  I only trust CNN!,0
681,"Propaganda at its finest, freedom index don't lie.",0
682,How much money did the CCP pay you to make this video?,0
683,👍❤️2024-3-29,0
684,"The lady from the wine shop is so cute, she literally wants you to try everything hahahahaha",0
685,China is amazing...hope we will grow like them one day .🇮🇳❤️ 🇨🇳,28
686,看到你把汤倒进拌面里，我就觉得很可惜。。。。,0
687,The BBC won't tell you the truth.,0
688,Beijing here saying hi😢😢🎉🎉❤❤,0
689,I heard maotai 52% alcohol 😂,0
690,Bro I am very big fan of you,0
691,"We have some apps which are different from Google and youtube etc, on which we can search and find delicious foods and directions in China",1
692,"There are also many people from mainland China using proxies to use the Internet through GFW. The specific number is difficult to estimate. Some say 200 million people, while others say other figures. Even the official does not know the specific number. There are many Chinese youtubers on YouTube.",0
693,seems tasty,0
694,Awesome people and city. Sad that politics keeps dividing us.,0
695,"I missed drinking beers on d street of china n no homeless, n d fast trains omg.",0
696,China was never colonized by the West. Shanghai was a port city 100 years ago.,0
697,"Welcome to china. Shanghai is a modern city in china,and is really friendly to foreigners. There’s some other beautiful cities like chengdu and chongqing also worth visiting.  ~From a Chinese young man",0
698,Actually you don’t need to pour the soup in to the noodle. It’s like a side dish comes with the noddle.😂,1
699,"Actually ,you can use apple maps or geode maps instead of google maps,",0
700,是不是瞬间感觉和油管，推特，脸书等媒体上说的中国简直就是两个世界？只有抖音上的才是比较真实的😂,0
701,That is not Majong; it is Chinese Chess with some similarities with western Chess.,0
702,so many people!,0
703,"Chinese are freaking gross , rudes and baddddd reallyy breath oh GOD!",0
704,"US propaganda: plz don't show tis kinda video fr god shake ...
Plz show narrow road ..garbage ..beggar ..
Vloger : I almost visit half the china 🇨🇳  by I didn't find out..sorry ..I finished yr money 💰..cn y plz send mi more ???",0
705,"They are not soldiers, they are security guards.",1
706,"When you were buying pancakes,I heard a female voice in the background saying, ""We all feel that this shop is very clean.""",0
707,"Tip of the iceberg !

Chen Min'er, Secretary of the Tianjin Municipal Committee of the first -tier city, took the initiative to announce: Tianjin's debt ratio is about 500% ！This reflects the dilemma of many local government in China !

For example --- a person has assets of 100 billion yuan but liabilities of 500 billion yuan. What is going on ?

「Abandoning Marxism-Leninism and reviving China」is the way rectify the source.",0
708,"Well, who would have known that the Iranians and Americans would remain neighbors in peace? 😅",0
709,Nice video,0
710,"Love this video so much, I never write comments but this made me generally homesick. Growing up in the french district of Shanghai, it is crazy to see what once to be a quite streets filled with folks - cause they're right, probably one of the prettiest places but it has changed so rapidly in the past few year. Thanks for this, generally warms my heart- loved your genuinity! LOVE THIS :)",3
711,"Yu Garden lantern Fair near there is a very beautiful Chinese garden scenery, I have been once do not want to go out, can only visit during the day",0
712,"Yu Garden lantern Fair near there is a very beautiful Chinese garden scenery, I have been once do not want to go out, can only visit during the day",0
713,"Haha, actually, you don't need to pour the soup into your noodles, that's not the way to eat that noodles",0
714,哪个大聪明发明的一笼四个小笼包😂,0
715,The soup is not for pouring into the noodles. OMG. They are separated.,2
716,"The world without the politicians who mess everything up would be much better. The people in the world are all very good, they want to live and take care of their families, and be happy. Wherever I have traveled I have always found that there are good people everywhere. Traveling makes you free!",0
717,抓间谍啦,0
718,"7 rmb = 1 usd for a pancake  , no tips required. 😅",2
719,Delicious video I'll Be there next week,0
720,上海的美国领事馆和伊朗领事馆是邻居哈哈哈,0
721,你那顿午餐，完全吃错了 。汤是直接喝的，不是放面里😂,0
722,Chinese little pinks are swarming this comment section,0
723,那个面条不用加汤进去，那是拌面，就是干拌了吃的。😂,0
724,煎饼可以夹生菜里脊肉，很好吃😊,0
725,Great video! We are travelling to China in october. Where are you staying?,0
726,welcome to China。欢迎来到中国,0
727,The soup is not for the noodles,0
728,你说英语，她说中文，你们居然顺畅的交流了,0
729,我竟然在一个美国博主的vlog里观看上海游玩攻略😂,0
730,厉害啊，脸没有红，说明很能喝！欢迎来中国玩儿~,0
731,"Welcome to China,have a good travel",0
732,Very Nice video..... Excellent presentation 👌🏻👌🏻👌🏻loved it.... 👍🏻,0
733,"Amazing, welcome to beijing !",0
734,I just ordered the Jian bing a minute before I started your video😂,0
735,11:29 she enphasize the CHINESE medicine citrus but you got the medicine citrus and you facial expression shows us all LOL,0
736,"at the end of this video,I saw you got the alcohol eventually 😂😂",0
737,Good china,0
738,BBC don’t like You video😂,1
739,❤世界和平富足，人民幸福安康❤,0
740,Lovely communist propaganda!,1
741,"Do you still read books or do you just listen to audiobooks, out of curiosity? How many per year?",0
742,"Thanks for your video to describe and share your travelling in shanghai, which makes other foreigners knowing the true China. But i have to say that even though there is no google maps in China, we have other apps that can be used, like Baidu maps, apple maps. And if you want to search some recommendation for eating and having fun, you can use an app named small red book, which is popular in China. Hope you have great time in China!",0
743,how many foreigners did you see in one day of walking?,0
744,"Use Gaode Map to travel in China, more user friendly than google maps",0
745,看这类视频可以发现外国人到中国游玩时 遇到的一些支付和app使用的问题。在美国一个谷歌地图基本可以解决从地图到类似大众点评的功能。中国如果希望吸引更多外国游客，期待能在这些方面做得更好,0
746,Love china🇨🇳,0
747,"It can be all (almost) OK travelling in dictatorship countries. Nature can be beautiful. People can be friendly. Streets can be clean. Trains can be fast. Culture can be interesting. Overall ""ordnung"" and low level of criminality. It was  the same in Nazi Germany, in Stalin's USSR, in Castro's Cuba and it can be the same in the Xi's China. If you don't touch politics or governing party (whatever kind it is) and kindly have forgot oppressions against someone (Uighurs, Tibetans, Jews) then you can have wonderful experience there, especially if you have used by CCP like some kind of live advertisement. I lived 30+ years in USSR and travelled throughout entire China, so I know about what I'm talking.",0
748,"Although we don’t use Google Maps, we use Gaode map Baidu map or Apple map,  and dazhongdianping/ meituan to rate each restaurant, as well as Chinese tic-tok which is douyin. I hope it helps.",0
749,"Good video, keep going...",0
750,Great to see someone who can actually speak some Chinese,0
751,I believe that's coriander,0
752,😂😂面吃法是不是吃错了，看着像葱油拌面，杯子中的是直接喝的汤吧,0
753,welcom to shanghai,0
754,People seem friendly!,0
755,公园老人玩的是中国象棋，😂,0
756,beautiful country with civilised and disciplined people❤,6
757,"Awesome video, thank you for coming to China with an open mind and willing to explore, I used to think why can’t we use google or Facebook or Amazon before I moved to UK 10 years ago and now I finally understand our government has done absolutely right thing which is to have our own big tech company, we have Baidu, we chat and Taobao, it is all Chinese and it is all about sovereignty , I am so happy to be back home now and hope you have good time in China too !",0
758,"8:48 we don't eat noodles that way normally，we don’t pour the soup into the noodles .that’s sauce noodles without soup
,the soup is for you to drink straight because the noodles are too dry.but you can eat it any way you like.",0
759,"China is a multi-ethnic country, where different cultures collide and integrate, we welcome friends from all over the world to travel and study in China, we love peace, and sincerely invite everyone to travel to China",0
760,大基建的根基是强拆，你们这么喜欢高楼大厦，便利交通，你们的政府强拆你们愿意不？,0
761,当葱油拌面里加了汤的时候  看的我眉毛一皱😅,0
762,"Welcome to China American friend, Chinese people are kind and welcome all friend from all nations.",4
763,Hahahahaha 😂looks like the lady was trying to get u drunk 😂,1
764,"I went to the fruit shops in China and they allow you to try the taste of the fruit(s) before you buy. If the fruit you want to buy is not good, you can ask them to get another one for you. Good services.",0
765,"Hi dear, China has similar rating software, but more professional, and there are a lot of coupons, group-buying activities, named  ""美团"" or ""大众点评」both are from a company, you can download the latter one, very detailed content China has similar rating software, but more professional, and there are a lot of coupons, group-buying activities, called ""Meituan"" or ""Dianping"", this is a company, you can download the latter one, very detailed content",0
766,公园玩的是中国象棋，跟国际象棋类似。,0
767,Welcome to China! GO see for yourself and expose the lies of western medias!,0
768,1：23 have miku haha,0
769,我能说的是这里的人民是热情的 友善的 大环境导致他们变成这样 他们别无他选,0
770,Welcome to China anytime！,0
771,"Note that Microsoft Bing is allowed in China because they agreed to follow China's rule of having the database based in China, unlike Google, Facebook, etc.",1
772,"榨菜，”you don’t know what it is”😊that stuff In Jian Bing is Zha Cai in pin yin ,kind like Preserved vegetable ,kind like Chinese “pickle “",0
773,6:25 there playing chinese chess so yeah,0
774,did u know in china you can do everything on wechat yay need a app to chat got you wanna game got you want to store money its got you,0
775,kunming is mid i went there i mean there a lot of history but nothing to special  but it is fun,0
776,loveyou bro❤！welcome to more cities in China！,2
777,Hi Doug! Great to see you visiting China! Hope you enjoy yourself there. I have some suggestions for the map part. Typically google map doesn't work in China. But in China people use Baidu Map or Gaode Map which have the same functions like the google map. (I'm not sure whether these apps have the English version in their settings.) And inside these apps people can review the stores and places exactly the same as google map. Maybe you can try them. Good luck!,0
778,❤❤❤欢迎来到我的家乡❤❤❤虽然我在秘鲁坚持熬命，只能看你们逍遥自在的样子，缓解我的sick home❤❤❤,0
779,"You made a really good video! Btw I wanna tell you that we actually have an excellent app for mapping instead of using GoogleMap , it’s name is “AutonaviMap”(高德), it’s special network is actually connected to the traffic system so you can even see the whole cities traffic light that you need to wait for! 🎉🎉Hope you’re enjoying your trip in China🕊️🕊️💗💗",1
780,"when you take Jianbing, you'd better enjoy a cup of coffe by the meantime.  just try it.",0
781,面条是葱油拌面，那个汤是配汤，不是倒在面条里的😂😂😂,5
782,I am from china,0
783,Hi you made a superb video. What’s the VPN you use in China?,0
784,"Looks great, apart from the arbitrary arrest, detention, torture.
Hopefully you don't have anything with you that promotes or even refers to Hong Kong, Tibet or Taiwan Doug",0
785,"Next time , when you order chinese style noodle looks like this time, dont pour the soup into it,  it would be tasted more delicious， i promise！",0
786,that game is chinese chess hahaha,0
787,"thank you for making this video ! although google map cannot be used in china ,but they have an app called gao de map . it has the same function as google map . and an app called meituan can also provide the reviews of restaurants and tourist spots",0
788,"Welcome to China! People here don't use Google map to write comments, but you can try Dazhongdianping or Meituan to see public comments of restaurants, shops and so on. Hope you enjoy your journey in China! 😀",0
789,6:40 Old people enjoying life ouside and socialising. Consumption is not a great indicator or quality of life...,0
790,Thank you for show the real China,0
791,Beautiful video that I like ! Happy Sunday to you !,0
792,Decorated Green from above hollow from inside china 😂😂,0
793,"Welcome to China, and the 4 soup meat ball in your nuddle set we call them Xiaolongbao, another type of Baozi :)",0
794,"China also have several app like Yelp, can see each stores comments and also have some promotion activity which you can use cheaper price to buy their service",1
795,😂u drink a lot of high alcohol I thought u r a little drunk 😊thx for ur sharing god bless u❤,0
796,What you saw was the Chinese chest these old men were playing and watching,0
797,it's cool for you to visit the area I used to live during my childhood.,1
798,"I grew up in China. If you want to go to China, some software such as Google or Facebook will not work, but it is because the China government has banned them😢. Of course, you can use VPN to solve these problems.😅",0
799,u have great yidiandian pronounce,0
800,"We don't use Google Maps for policy reasons, but we have Gaode Maps, which has more than 1 billion users. Almost every Chinese uses it to navigate, which is fast, efficient and free.",0
801,Great video. However I need to point out one mistake. That bowl of noodle is called Green Onion Oily Noodle. The veggie on the top is deep fried green onion. This type of noodle is supposed to be dry. You should not add water in it. That will dilute the taste of it. The sauce is on the bottom. You simply mix everything together.,0
802,GREAT. SUBSCRIBED. 👍,0
803,Congratulations! You have left American iron curtain and breathe the real free air all day long.,0
804,告诉你，她少放东西了，脆饼没放，基础班的都要放的,0
805,"China has its own kind of App for people to use , for example : they use Baidu Map instead of google map, on that map they have reviews and rating and stuff .",0
806,"There is an app called 大众点评 in China. You can find views and rating of restaurants, touristic places, shops and so on here, kind of like google maps",0
807,中国欢迎你🎉,0
808,great job， honest man!,2
809,obviously your video looks very different from the tV shows in north america.,0
810,I subscribed immediately.😮love 💖,2
811,Beautiful view❤,2
812,Shanghai soup dumplings are the best!,0
813,الصين,0
814,Come to China to work and enjoy a 14 hour daily work schedule for daily sudden death,0
815,How much money u get ? Cici pay thousands to China bashing,0
816,Visiting China is freeing yourself from all propaganda imposed from the West. china is a wonderful wonderful place.,1
817,"I have a question, do you think it is safe for a woman to wander around Shanghai alone? Even at night? For example From city to Hotel is it ok to walk in small streets etc?",0
818,I was quite anxious concerning the unavailability of google map but your comment actually motivated me to not even try to find something similar I am just going to put my phone in my pocket and enjoy the adventure ! 😊 I really enjoyed your video !,1
819,欢迎来到上海❤,2
820,fun that US consulate is next to Iran's😅,0
821,Are you still in China? I can invite you to dinner.,0
822,❤❤,0
823,Beautiful ❤❤,0
824,People in China don’t use Google maps but they have their own version which is 100% better than Google maps because you can call taxis on it and etc.,0
825,u can try BAIDU map in china.,0
826,这个老外在中国生活挺久了吧，支付宝用的溜溜的。,0
827,"Spin that hat around - you're white, you'll never be cool.  Other than that, it's good to see some honest western commentary on China.",0
828,man the moment when i saw you poured that soup into the dry noodle....XD,0
829,"Your videos have made the U.S. government and politicians less confident, and they will surely be afraid that the citizens of their own countries will know how bad they are at governing their country. So, they ordered their own media to create a slander to smear China and make their people hostile to China, which is the United States.",0
830,"Doug, Thank you! You did a great job in showing the world what China is like, while Western media only bash China and spread lies. You need to tell more Americans to visit China when you go back home. We need cooperation, globalization, and peace on earth, not conflicts, provocations, lies and wars!",0
831,Thank you for showing the unbiased truth about China. It must be seen and experienced.,3
832,"Hi I’m an international school student in China, and I live in Shanghai. Shanghai is one of the biggest cities in China with many fantastic sights and restaurants. I may recommend some of them to you. You can go to Jing’an Temple, Nanjing Road, Wuzhen (it's an old town near Shanghai). And you also can eat some local Shanghainese food, like 沪西老弄堂面馆，人和馆，红宝石(it’s a bakery). If you have any questions, plz feel free to contact me",0
833,欢迎下次再来~,1
834,Btw just a mention you can use gaode map,0
835,"Haha, what a joke. I lived in China for 8 years. When he said there are no foreigners there is the biggest understatement of all time. Nobody wants to go there.",0
836,Meta and Google didn't want to abide by China's security measures for operating in China so they themselves decided not to go to China.,0
837,VICTORIA NULAND PROMISED NASTY SURPRISES FOR RUSSIA.  THIS WAS A CIA OPERATION.  THE CIA SENT NAZIS TO UKRAINE WHERE THEY FILMED THEMSELMS CRUCIFYING A YOUNG RUSSIAN AND ALSO BURNING HIM AT THE STAKE.  FBI WHISTLEBLOWER SIBEL EDMONDS' BOOK  - THE LONE GLADIO -  TALKS ABOUT CIA TERRORISM AND PEDOPHILIA.  Thanks Doug.  God bless you.,0
838,"People in China have a lot of local convenient Apps instead of youtube, google map,s.t.",0
839,Good vlog 🎉 You’d better to mask the QR code for receiving ¥¥¥. Just a suggestion,1
840,mahjong? chinese influencer? ha...................,0
841,欢迎来中国❤🎉,0
842,"8:45 the noodle is meant to be dry!! you arent supposed to pour the soup in haha (ususally if the soup is served seperate, it is meant to be seperate) Its like ordering an aglio olio and pouring broth in hahaha",0
843,Xiangqi means chinese chess,0
844,"Let’s be neutral guys, china is not bad but not that good. We are still a developing country.",0
845,"Hi Doug, the games at 6:35 and 7:02 are 象棋 xiangqi, Chinese chess. Played by 2 opponents with many spectators.  Mahjong is played on a square table by 4 players with tiles lined up and a discard pile. Hope you can tell the difference next time. Thank you for your video and great work.",3
